id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
39420577,Other,Entire home/apt,5,1,1,3,500
39422632,Other,Entire home/apt,2,1,1,1,126
39423252,Other,Private room,2,1,1,1,68
39424458,Other,Private room,2,1,1,1,58
39424579,Other,Private room,2,1,1,2,53
39425089,Other,Private room,4,1,2,2,1450
39462194,Other,Entire home/apt,4,1,2,2,134
39465751,Other,Entire home/apt,4,1,1,1,250
39468178,Other,Private room,2,1,1,1,102
39470922,Other,Entire home/apt,2,2,3,6,65
39488743,Other,Entire home/apt,8,2,3,3,340
39512393,Other,Entire home/apt,6,1,1,1,273
39523262,Other,Private room,2,1,1,1,190
39523471,Other,Private room,2,1,1,1,220
39523552,Other,Private room,2,2,2,2,390
39533902,Other,Entire home/apt,4,1,2,4,150
39538536,Other,Entire home/apt,4,1,1,1,169
39557732,Other,Private room,3,1,1,1,998
39557863,Other,Private room,2,1,1,1,200
39557901,Other,Private room,2,1,1,1,200
39557937,Other,Private room,2,2.5,2,3,200
39578138,Other,Entire home/apt,4,3.5,6,6,193
39580721,Other,Entire home/apt,11,1,1,1,3000
39586486,Other,Entire home/apt,2,2.5,1,1,140
39590278,Other,Shared room,1,2.5,1,1,29
39590435,Other,Shared room,1,1,1,1,30
39590879,Other,Private room,1,1,1,1,90
39590881,Other,Private room,1,2.5,1,1,90
39591132,Other,Shared room,1,2.5,1,1,28
39591140,Other,Shared room,1,2.5,1,1,28
39591162,Other,Shared room,1,2.5,1,4,33
39591177,Other,Shared room,1,1,2,5,28
39607026,Other,Entire home/apt,7,1,1,1,175
39614946,Other,Entire home/apt,2,1,1,1,86
39623270,Other,Private room,2,1,1,1,129
39623442,Other,Private room,2,2,2,6,129
39630149,Other,Entire home/apt,12,1,2,2,198
39630426,Other,Entire home/apt,4,2,2,2,395
39647688,Other,Entire home/apt,4,2,2,2,255
39647963,Other,Entire home/apt,4,1,1,1,245
39650805,Other,Entire home/apt,2,1,1,1,115
39653265,Other,Private room,1,1,1,1,70
39675547,Other,Entire home/apt,2,1.5,1,1,186
39701363,Other,Private room,2,1,2,4,69
39702316,Other,Entire home/apt,6,3,1,1,230
39727845,Other,Entire home/apt,2,2,2,2,159
39737261,Other,Entire home/apt,4,1,1,1,110
39743424,Other,Private room,2,2,2,2,195
39754090,Other,Entire home/apt,4,1,1,1,219
39775621,Other,Private room,2,3,1,1,189
39777560,Other,Entire home/apt,2,1,1,2,189
39777726,Other,Private room,2,2,1,1,234
39777730,Other,Entire home/apt,2,3,1,1,109
39777786,Other,Entire home/apt,2,1,1,1,149
39796233,Other,Private room,2,2,2,2,125
39798824,Other,Entire home/apt,4,2,1,1,110
39799335,Other,Entire home/apt,2,2,1,1,109
39799419,Other,Private room,2,2,1,1,109
39799475,Other,Entire home/apt,2,2,1,1,109
39799508,Other,Entire home/apt,2,1.5,1,1,109
39817775,Other,Private room,1,1,1,1,80
39821541,Other,Entire home/apt,1,2,2,2,250
39842492,Other,Entire home/apt,4,3.5,5,5,215
39846822,Other,Entire home/apt,10,1,2,3,560
39875261,Other,Entire home/apt,5,1,1,1,500
39886447,Other,Entire home/apt,2,1.5,1,1,156
39891708,Other,Private room,2,1,1,1,60
39896249,Other,Private room,1,1,11,1,80
39952962,Other,Entire home/apt,2,1,1,1,119
39955614,Other,Private room,1,1,1,1,33
39956343,Other,Private room,2,1,3,3,110
39964120,Other,Private room,3,1,1,1,302
39969765,Other,Private room,2,1,1,1,84
39975226,Other,Entire home/apt,2,4.5,6,7,75
39981331,Other,Entire home/apt,12,1,1,1,1500
39988112,Other,Entire home/apt,2,1,1,1,159
39991317,Other,Entire home/apt,2,1,1,3,700
39996459,Other,Private room,5,1,1,1,62
39996711,Other,Private room,2,1,1,1,43
39996718,Other,Private room,2,1,1,1,60
39996721,Other,Private room,2,1,1,2,45
39996724,Other,Private room,2,1,1,1,41
40009905,Other,Entire home/apt,2,1,2,3,118
40015534,Other,Entire home/apt,5,1,1,1,199
40017285,Other,Entire home/apt,2,2,2,3,75
40042488,Other,Entire home/apt,5,1,1,1,160
40062127,Other,Private room,2,2,1,1,57
40064890,Other,Private room,2,1,1,1,149
40067364,Other,Private room,2,1,1,2,80
40067689,Other,Private room,2,1,1,1,65
40086927,Other,Entire home/apt,2,2,1,1,95
40112429,Other,Private room,2,2,1,1,91
40112457,Other,Private room,2,1,1,1,70
40112466,Other,Private room,2,2,2,2,85
40116682,Other,Private room,4,1,1,1,263
40118113,Other,Private room,2,1,1,1,70
40122663,Other,Private room,2,1,1,1,68
40123546,Other,Private room,2,1,1,1,65
40136119,Other,Entire home/apt,2,1,1,1,130
40139205,Other,Private room,1,1,1,1,50
40139868,Other,Private room,2,1,1,1,69
40156382,Other,Entire home/apt,2,1,1,1,114
40174192,Other,Private room,1,1,1,1,50
40179404,Other,Entire home/apt,2,1,2,2,99
40201638,Other,Entire home/apt,4,2,2,3,135
40204501,Other,Entire home/apt,6,1,1,1,500
40212137,Other,Entire home/apt,2,1,1,1,108
40236132,Other,Entire home/apt,2,1,1,2,175
40264868,Other,Private room,1,1,1,1,101
40265991,Other,Entire home/apt,2,1,1,1,120
40268500,Other,Private room,2,1,1,2,96
40270240,Other,Private room,1,1,1,1,28
40274251,Other,Entire home/apt,2,1,1,1,192
40275337,Other,Entire home/apt,2,1,1,1,175
40277323,Other,Entire home/apt,2,1,1,1,339
40306940,Other,Entire home/apt,2,4,1,1,187
40464376,Other,Private room,1,1,1,1,39
40465565,Other,Private room,2,1,1,2,103
40473258,Other,Private room,4,1,1,1,95
40490045,Other,Private room,2,2,2,2,40
40507758,Other,Entire home/apt,4,1,2,2,350
40572183,Other,Entire home/apt,5,2,2,2,142
40586696,Other,Private room,4,1,1,1,210
40590685,Other,Private room,2,1,1,1,99
40590927,Other,Private room,2,1,1,1,99
40591096,Other,Private room,2,1,1,1,99
40591203,Other,Private room,2,1,1,1,99
40591395,Other,Private room,2,1,1,1,99
40619776,Other,Private room,2,2,2,3,106
40620073,Other,Entire home/apt,4,2,2,4,264
40674624,Other,Entire home/apt,6,1,1,1,349
40693560,Other,Entire home/apt,2,1,1,1,126
40732722,Other,Private room,2,1,1,1,199
40732821,Other,Private room,2,1,2,2,250
40736357,Other,Entire home/apt,4,1,1,2,120
40736839,Other,Entire home/apt,2,1,2,2,63
40739184,Other,Entire home/apt,4,2,2,2,325
40763935,Other,Entire home/apt,5,2,4,5,235
40778457,Other,Entire home/apt,8,1,2,2,443
40816863,Other,Entire home/apt,3,1,2,2,150
40819176,Other,Entire home/apt,4,2,2,2,100
40848401,Other,Entire home/apt,4,2,2,2,220
40875505,Other,Entire home/apt,5,1,1,1,175
40890971,Other,Entire home/apt,1,1,1,2,60
40898375,Other,Entire home/apt,4,1,1,1,215
40899864,Other,Private room,2,1,1,1,7000
40899904,Other,Private room,2,3,4,6,7000
40903041,Other,Entire home/apt,11,1,1,1,354
40937540,Other,Entire home/apt,2,2,2,2,197
40970526,Other,Entire home/apt,4,2,2,2,180
40973634,Other,Entire home/apt,3,2,2,2,102
40973842,Other,Entire home/apt,4,1,1,2,310
40984396,Other,Private room,1,3,1,1,193
41027260,Other,Entire home/apt,2,1,1,1,149
41084860,Other,Entire home/apt,2,1,2,2,111
41086899,Other,Private room,4,1,1,2,169
41111652,Other,Entire home/apt,4,1,1,1,455
41122549,Other,Entire home/apt,2,1,1,1,250
41129584,Other,Private room,2,1,1,1,250
41129756,Other,Entire home/apt,2,1,1,1,250
41129777,Other,Entire home/apt,2,2.5,1,1,250
41129840,Other,Private room,2,2,5,5,70
41138383,Other,Entire home/apt,10,1,1,1,220
41152961,Other,Entire home/apt,2,1,2,2,575
41176646,Other,Entire home/apt,4,1,1,1,90
41178584,Other,Entire home/apt,2,1,2,2,125
41179391,Other,Entire home/apt,4,1,1,1,189
41209658,Other,Private room,2,2,1,1,46
41245212,Other,Private room,2,1,1,1,60
41273853,Other,Private room,1,1,1,1,65
41276735,Other,Private room,2,1,1,2,88
41328553,Other,Shared room,2,1,1,1,45
41350491,Other,Entire home/apt,3,1,1,2,118
41393913,Other,Private room,2,2,2,3,155
41395731,Other,Entire home/apt,5,1,1,1,110
41412505,Other,Private room,1,1,2,2,43
41415290,Other,Private room,4,1,2,2,169
41430833,Other,Entire home/apt,3,1,2,3,124
41431867,Other,Entire home/apt,5,1,1,1,250
41434411,Other,Entire home/apt,2,1,2,2,89
41452888,Other,Entire home/apt,4,1,1,1,170
41501052,Other,Entire home/apt,2,1,1,1,204
41502513,Other,Private room,2,1,1,2,105
41538482,Other,Private room,4,1,1,2,70
41538612,Other,Private room,4,1,1,1,75
41538628,Other,Private room,1,1,1,1,70
41544562,Other,Private room,2,1,1,1,152
41544566,Other,Private room,2,1,1,1,182
41544570,Other,Private room,2,1,1,1,203
41544571,Other,Private room,2,1,1,1,162
41544572,Other,Private room,2,1,1,1,172
41544575,Other,Private room,2,1,1,2,162
41544912,Other,Private room,2,1,1,1,172
41545776,Other,Private room,2,1,1,1,90
41545787,Other,Private room,2,1,1,1,95
41545799,Other,Private room,2,1,1,1,87
41545815,Other,Private room,2,1,1,1,137
41560505,Other,Entire home/apt,2,1,1,1,195
41560862,Other,Entire home/apt,2,1,1,1,90
41568943,Other,Private room,2,1,1,2,89
41569652,Other,Private room,3,1,1,1,73
41570854,Other,Private room,2,1,2,2,59
41571636,Other,Entire home/apt,4,1,3,2,144
41591955,Other,Entire home/apt,3,3,3,5,75
41592902,Other,Entire home/apt,4,1,1,1,119
41593366,Other,Entire home/apt,2,1,2,2,130
41616624,Other,Entire home/apt,4,2,2,3,155
41630017,Other,Entire home/apt,6,1,1,2,538
41649131,Other,Entire home/apt,4,2,4,5,150
41685917,Other,Entire home/apt,9,1,1,2,349
41690134,Other,Entire home/apt,4,1,1,1,699
41691063,Other,Entire home/apt,4,1,1,1,699
41698319,Other,Entire home/apt,2,1,1,1,202
41714021,Other,Private room,2,1,1,2,55
41743568,Other,Entire home/apt,4,1,1,1,250
41772072,Other,Entire home/apt,2,1,1,1,280
41785573,Other,Private room,2,1,1,1,118
41785575,Other,Private room,2,1,1,1,98
41785579,Other,Private room,2,1,1,2,108
41785581,Other,Private room,2,1,1,1,103
41789520,Other,Private room,2,1,1,1,99
41794102,Other,Private room,1,2,2,3,70
41798843,Other,Entire home/apt,4,1,1,2,125
41854828,Other,Entire home/apt,3,2,2,2,141
41880418,Other,Entire home/apt,4,1,2,2,125
41886807,Other,Entire home/apt,4,1,1,1,189
41913227,Other,Private room,2,4,1,1,75
41931183,Other,Private room,2,1,1,1,50
41932702,Other,Private room,2,1,1,1,169
41940743,Other,Entire home/apt,3,1,1,2,129
41941670,Other,Entire home/apt,4,1,1,1,175
41961599,Other,Private room,2,1,1,2,559
41962430,Other,Entire home/apt,3,1,2,2,121
41971983,Other,Private room,3,1,1,1,142
41972086,Other,Private room,2,1,2,2,87
41974014,Other,Private room,3,1,2,3,94
41974184,Other,Private room,4,1,1,1,104
41974222,Other,Private room,2,2,1,1,70
41976381,Other,Private room,2,2,1,1,67
41976580,Other,Private room,2,2,1,1,61
41976745,Other,Private room,2,1,1,1,56
41979414,Other,Private room,2,1,1,2,100
41981877,Other,Entire home/apt,2,1,1,1,107
41983998,Other,Entire home/apt,2,1,1,2,88
42015681,Other,Entire home/apt,4,1,2,2,185
42016488,Other,Entire home/apt,3,1.5,1,1,143
42021249,Other,Private room,2,1.5,1,1,105
42021656,Other,Private room,1,1,1,1,103
42038351,Other,Entire home/apt,4,1,1,1,129
42042067,Other,Entire home/apt,2,2,2,2,125
42044647,Other,Entire home/apt,4,1,1,1,399
42044769,Other,Private room,2,1,1,1,87
42046079,Other,Private room,1,1,2,2,102
42067678,Other,Private room,4,1,1,2,167
42073272,Other,Entire home/apt,2,1,2,2,78
42094030,Other,Entire home/apt,3,1,1,1,90
42096739,Other,Entire home/apt,2,1,2,1,143
42116788,Other,Entire home/apt,4,1,1,2,162
42136964,Other,Private room,4,1,1,2,85
42139985,Other,Entire home/apt,2,1,1,1,130
42140976,Other,Entire home/apt,2,1,1,1,75
42152933,Other,Entire home/apt,2,1,2,2,399
42154834,Other,Entire home/apt,2,1,1,1,125
42157054,Other,Entire home/apt,2,2,3,4,152
42161427,Other,Entire home/apt,8,1,1,1,600
42205587,Other,Private room,2,1,1,1,366
42206339,Other,Entire home/apt,2,1,1,1,88
42206528,Other,Private room,2,1,1,2,366
42209720,Other,Entire home/apt,3,2.5,2,2,148
42226441,Other,Entire home/apt,6,1,2,3,1000
42254451,Other,Entire home/apt,5,2,2,1,210
42270930,Other,Entire home/apt,2,1,1,2,250
42278240,Other,Entire home/apt,4,1,3,3,89
42296655,Other,Entire home/apt,4,1,2,2,105
42314030,Other,Private room,2,1,1,1,110
42336333,Other,Private room,2,1,1,1,55
42336611,Other,Private room,2,1,1,1,49
42408462,Other,Entire home/apt,2,2.5,2,2,110
42414518,Other,Entire home/apt,5,1,1,1,175
42433950,Other,Private room,2,1,1,1,115
42440804,Other,Private room,1,1,1,1,40
42456584,Other,Private room,2,1,2,2,199
42458125,Other,Entire home/apt,4,1,1,1,180
42484367,Other,Private room,2,1,1,1,91
42484382,Other,Private room,2,1,1,1,84
42484387,Other,Private room,1,1,1,2,90
42515207,Other,Private room,4,1,1,1,198
42515328,Other,Private room,2,1,1,1,173
42517230,Other,Entire home/apt,2,1.5,1,3,193
42517778,Other,Private room,4,1,2,2,71
42525879,Other,Entire home/apt,2,1,1,1,300
42536368,Other,Private room,4,2,1,1,650
42558111,Other,Private room,2,1,1,1,80
42579873,Other,Entire home/apt,2,2,4,6,83
42585784,Other,Entire home/apt,8,2,3,3,223
42603642,Other,Entire home/apt,6,1,2,2,246
42646014,Other,Entire home/apt,4,1,1,2,316
42662089,Other,Entire home/apt,3,1,1,1,95
42685819,Other,Entire home/apt,2,1,2,2,150
42692601,Other,Private room,4,1,1,2,169
42693338,Other,Entire home/apt,4,2,2,2,152
42697619,Other,Entire home/apt,4,2,2,2,249
42704266,Other,Entire home/apt,6,1,1,2,250
42708820,Other,Entire home/apt,3,1,1,2,90
42717671,Other,Private room,2,1,2,2,95
42720400,Other,Entire home/apt,4,1,1,1,170
42738208,Other,Private room,2,2,2,2,69
42757456,Other,Entire home/apt,4,2,2,2,166
42757602,Other,Entire home/apt,4,1,1,1,168
42758553,Other,Entire home/apt,2,1,1,1,147
42758709,Other,Entire home/apt,2,1,1,1,175
42758918,Other,Entire home/apt,2,1,1,1,163
42758981,Other,Entire home/apt,2,1,2,2,137
42814256,Other,Entire home/apt,5,1,2,2,170
42815848,Other,Private room,4,2,1,1,169
42843603,Other,Entire home/apt,3,2,3,4,246
42856533,Other,Entire home/apt,7,2,1,1,286
42891780,Other,Private room,2,1,2,2,56
42903568,Other,Entire home/apt,4,1,1,1,155
42914481,Other,Private room,2,1,1,1,99
42914792,Other,Private room,2,1,1,1,81
42914809,Other,Private room,2,1,1,2,85
42914824,Other,Private room,2,2.5,3,3,85
42973015,Other,Entire home/apt,6,1,1,1,182
42982252,Other,Private room,2,1,1,1,57
42989740,Other,Entire home/apt,4,1.5,1,1,329
43009538,Other,Private room,1,2,1,1,51
43031022,Other,Private room,1,2,3,3,39
43054806,Other,Entire home/apt,4,1,2,2,335
43069186,Other,Entire home/apt,3,1,1,1,89
43089212,Other,Private room,2,2,2,3,56
43095720,Other,Entire home/apt,6,1,1,1,875
43104480,Other,Entire home/apt,2,1,1,1,195
43126263,Other,Private room,2,1,1,1,303
43149204,Other,Entire home/apt,2,1,2,2,130
43186616,Other,Entire home/apt,4,1,1,1,225
43220752,Other,Entire home/apt,3,2,3,5,122
43221081,Other,Entire home/apt,7,1,1,2,154
43229996,Other,Entire home/apt,5,1,3,3,70
43259572,Other,Entire home/apt,6,1,1,2,246
43269189,Other,Entire home/apt,2,1,1,2,137
43278051,Other,Entire home/apt,3,1,1,1,300
43280077,Other,Private room,1,1,1,1,28
43310461,Other,Private room,4,1,1,2,319
43335381,Other,Private room,2,2,3,3,184
43335731,Other,Entire home/apt,6,2,2,1,318
43344209,Other,Private room,3,1,1,1,62
43346862,Other,Private room,2,1,2,2,109
43348706,Other,Entire home/apt,2,1,1,2,114
43349696,Other,Entire home/apt,3,1,1,1,89
43349769,Other,Entire home/apt,2,1,1,1,114
43382198,Other,Private room,1,1,1,1,90
43390057,Other,Private room,2,1,1,1,153
43390075,Other,Private room,2,1,1,1,173
43406573,Other,Private room,2,1,1,2,105
43412641,Other,Entire home/apt,2,4.5,8,10,253
43423845,Other,Entire home/apt,16,2,2,2,567
43431631,Other,Entire home/apt,4,1,2,3,750
43431715,Other,Entire home/apt,4,1,1,1,199
43432057,Other,Private room,2,1,1,1,169
43432089,Other,Private room,2,1,1,1,209
43432094,Other,Private room,3,1,2,2,203
43459680,Other,Entire home/apt,3,1,1,1,229
43471386,Other,Private room,2,2,2,2,58
43487004,Other,Entire home/apt,4,1,2,2,385
43488825,Other,Entire home/apt,4,1,2,2,275
43500476,Other,Entire home/apt,4,1.5,1,1,160
43510827,Other,Private room,1,2,2,5,85
43517829,Other,Entire home/apt,5,1,1,2,200
43525924,Other,Entire home/apt,2,1,1,2,120
43535706,Other,Entire home/apt,2,1,1,2,190
43546682,Other,Entire home/apt,2,1,1,1,180
43546854,Other,Private room,2,2,2,2,85
43546904,Other,Entire home/apt,4,1,1,1,275
43565930,Other,Entire home/apt,2,2,1,1,85
43568590,Other,Private room,1,2,1,1,55
43568824,Other,Private room,1,1,1,1,55
43568842,Other,Entire home/apt,2,1,2,1,245
43582741,Other,Entire home/apt,3,1,2,2,100
43605780,Other,Private room,5,2.5,4,8,122
43614392,Other,Entire home/apt,9,2,2,3,729
43637265,Other,Entire home/apt,6,1,1,1,166
43652136,Other,Entire home/apt,2,1,3,4,211
43677460,Other,Entire home/apt,5,1,1,2,250
43703455,Other,Entire home/apt,3,2,3,5,185
43712950,Other,Entire home/apt,7,1,1,1,650
43717711,Other,Private room,1,1,1,1,45
43726571,Other,Private room,2,1,1,1,100
43729319,Other,Private room,2,1,2,1,100
43731637,Other,Entire home/apt,3,1,2,2,239
43738007,Other,Entire home/apt,4,1,1,1,130
43742330,Other,Entire home/apt,2,1,1,1,195
43760349,Other,Entire home/apt,2,2,2,2,85
43778249,Other,Entire home/apt,4,1,1,1,129
43788218,Other,Entire home/apt,2,1,3,2,120
43789407,Other,Entire home/apt,3,1,1,1,149
43821247,Other,Private room,2,4,4,14,80
43836476,Other,Entire home/apt,16,1,1,1,350
43840297,Other,Private room,2,1,1,1,118
43840352,Other,Private room,2,1,1,1,127
43840354,Other,Private room,2,1,1,1,107
43840355,Other,Private room,2,1,1,2,107
43849384,Other,Entire home/apt,2,1,1,2,190
43862687,Other,Entire home/apt,4,1,1,1,133
43910662,Other,Entire home/apt,2,1,1,1,160
43926564,Other,Entire home/apt,2,2,2,4,195
43928758,Other,Entire home/apt,6,1,1,1,130
43972924,Other,Entire home/apt,1,1,1,1,95
43987361,Other,Private room,2,1,1,1,75
44086182,Other,Entire home/apt,3,1,2,3,110
44087782,Other,Entire home/apt,4,1,1,1,140
44102103,Other,Entire home/apt,2,2,3,4,111
44118516,Other,Entire home/apt,8,2,2,3,285
44120283,Other,Entire home/apt,6,2,2,3,750
44135092,Other,Entire home/apt,4,2,2,3,175
44139093,Other,Entire home/apt,5,1,1,1,298
44163336,Other,Entire home/apt,2,1,3,3,98
44210941,Other,Entire home/apt,3,1,1,4,160
44262841,Other,Entire home/apt,2,1,1,1,126
44280619,Other,Entire home/apt,2,1,2,2,150
44307673,Other,Entire home/apt,5,1,1,2,165
44309498,Other,Private room,3,1,2,3,99
44323323,Other,Entire home/apt,4,1,1,1,159
44335667,Other,Entire home/apt,2,1,1,1,75
44340065,Other,Entire home/apt,2,3.5,3,4,79
44341422,Other,Entire home/apt,8,2,2,3,298
44388465,Other,Entire home/apt,5,2.5,3,3,138
44394000,Other,Entire home/apt,4,1,1,1,300
44394655,Other,Entire home/apt,2,1,1,1,89
44419280,Other,Entire home/apt,2,1,1,2,219
44420807,Other,Entire home/apt,2,1,1,1,105
44434972,Other,Private room,2,1,1,1,79
44449677,Other,Entire home/apt,2,1,1,2,89
44493175,Other,Entire home/apt,2,1,1,1,58
44518520,Other,Entire home/apt,2,1,1,2,195
44530899,Other,Entire home/apt,3,1,2,2,239
44559898,Other,Entire home/apt,5,1,2,2,438
44560746,Other,Entire home/apt,4,3,4,4,160
44562619,Other,Entire home/apt,9,1,1,2,399
44599997,Other,Private room,4,1,1,1,297
44609975,Other,Entire home/apt,2,1,1,1,78
44634440,Other,Private room,1,1,3,3,40
44640480,Other,Entire home/apt,5,1,2,1,160
44657842,Other,Entire home/apt,3,1,1,1,110
44667442,Other,Entire home/apt,3,1,1,1,132
44683264,Other,Entire home/apt,2,1,2,2,97
44684652,Other,Entire home/apt,2,1,1,1,150
44757611,Other,Entire home/apt,2,1,1,2,195
44798562,Other,Private room,4,2,3,4,139
44854276,Other,Private room,7,1,3,2,182
44856131,Other,Entire home/apt,4,1,1,2,350
44907640,Other,Entire home/apt,2,1,1,2,275
44950035,Other,Entire home/apt,4,1,1,1,125
44959827,Other,Entire home/apt,2,3.5,5,5,90
44997305,Other,Entire home/apt,8,1,1,3,210
44997657,Other,Entire home/apt,5,2.5,3,3,220
45000084,Other,Entire home/apt,5,2,2,6,185
45000250,Other,Entire home/apt,8,1,1,1,1000
45000465,Other,Entire home/apt,2,1,1,1,90
45001059,Other,Entire home/apt,2,1,1,1,98
45067263,Other,Entire home/apt,2,2,2,2,292
45078628,Other,Entire home/apt,5,1,1,2,100
45080917,Other,Entire home/apt,2,1,1,1,139
45092468,Other,Private room,2,1,2,2,58
45092739,Other,Entire home/apt,5,1,1,1,125
45095184,Other,Entire home/apt,2,2,3,4,110
45097972,Other,Entire home/apt,7,1,1,1,395
45105995,Other,Entire home/apt,2,1,1,1,88
45115201,Other,Entire home/apt,2,1,1,1,85
45123088,Other,Entire home/apt,2,1,1,1,79
45123692,Other,Entire home/apt,2,1,1,2,78
45128419,Other,Entire home/apt,2,1,1,1,83
45143062,Other,Entire home/apt,2,1,1,1,74
45179395,Other,Entire home/apt,2,1,1,1,195
45190995,Other,Entire home/apt,2,1,2,2,100
45191478,Other,Entire home/apt,4,1,1,1,135
45202539,Other,Entire home/apt,2,2,3,3,175
45204880,Other,Entire home/apt,6,1,1,1,299
45220039,Other,Entire home/apt,3,1,2,2,87
45220195,Other,Entire home/apt,4,2,1,1,165
45223836,Other,Private room,2,1.5,1,2,121
45224017,Other,Private room,1,1,1,1,40
45238481,Other,Entire home/apt,3,1,1,1,120
45241087,Other,Entire home/apt,2,1,1,2,91
45241648,Other,Entire home/apt,3,1,1,1,100
45270287,Other,Entire home/apt,2,1,3,3,141
45284420,Other,Entire home/apt,4,2.5,2,3,147
45299734,Other,Entire home/apt,5,1,1,2,248
45345529,Other,Entire home/apt,2,1,2,2,100
45346229,Other,Entire home/apt,4,2,2,2,200
45346966,Other,Entire home/apt,4,1,2,2,139
45355127,Other,Entire home/apt,3,2,2,2,88
45369406,Other,Entire home/apt,4,1,2,2,200
45369529,Other,Entire home/apt,4,1,2,2,150
