id,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value,reviews_per_month
30397174,1,2,3,2,1
30504839,13,5,5,5,0
30534155,65,5,5,5,38
30536041,5,4,4,4,1
30536048,3,4,4,4,0
30541284,1,5,5,4,0
30542361,6,5,5,5,0
30569441,3,4,5,4,0
30596049,47,5,5,5,1
30713011,28,5,5,5,1
30714980,3,5,5,5,1
30790568,2,5,5,5,1
30881800,20,5,5,5,1
30887943,2,5,5,5,0
30906103,3,5,5,5,0
30913192,9,5,5,5,0
30913576,4,5,5,5,4
30957039,1,5,5,5,0
31118529,1,5,5,5,0
31125401,67,5,5,5,3
31130054,1,4,5,5,0
31131163,4,5,5,5,0
31261677,5,5,5,5,0
31281387,12,5,5,5,0
31297753,11,5,5,5,0
31297860,17,5,5,5,1
31297920,10,5,5,5,0
31320991,4,5,5,5,0
31338594,8,5,5,5,0
31339864,108,5,5,5,3
31346731,2,5,5,5,0
31356493,33,5,5,5,1
31363951,7,5,5,4,0
31365113,9,5,5,5,0
31392573,3,5,5,4,0
31421142,1,5,5,5,0
31440773,1,5,5,5,0
31441195,2,5,5,5,0
31492637,3,5,5,5,0
31566371,1,5,5,5,0
31596642,3,5,5,5,0
31604719,3,5,5,5,0
31623662,1,5,5,5,0
31669776,3,4,4,4,0
31672520,3,5,5,5,0
31674728,5,5,5,5,1
31724787,2,1,2,1,0
31738781,1,5,5,5,0
31827469,4,4,4,4,0
31865253,1,5,5,5,0
31985315,1,5,5,5,0
32017859,1,4,3,3,0
32018990,15,5,5,5,1
32021078,41,5,5,5,1
32039701,6,5,5,5,0
32039732,8,5,5,5,0
32041934,2,5,5,5,0
32042801,7,5,5,5,0
32045868,5,5,5,4,0
32047121,1,5,4,4,0
32067318,3,5,5,5,0
32130272,2,5,5,5,0
32223893,5,4,4,4,0
32224169,3,5,5,5,0
32293596,13,5,5,5,1
32355456,1,5,5,5,0
32368713,1,5,5,5,0
32369854,11,5,5,5,1
32375294,2,5,5,5,1
32383287,9,5,5,5,0
32384878,6,5,5,5,0
32396799,28,5,5,5,1
32445292,4,5,5,5,0
32445598,6,5,5,5,1
32464743,2,4,5,4,0
32473990,4,5,5,5,0
32474115,24,5,5,5,1
32478529,14,5,5,5,1
32487517,1,5,5,5,0
32493756,3,5,5,5,0
32501596,9,5,5,5,0
32531823,3,5,5,5,1
32554173,1,5,5,5,0
32620353,3,5,5,5,0
32635901,3,5,5,5,0
32640268,3,1,1,1,0
32643255,50,5,5,5,2
32643853,4,5,5,4,0
32702217,1,5,5,5,0
32702218,5,4,4,4,0
32702225,1,5,5,5,0
32702234,6,4,5,5,0
32724996,4,5,5,5,0
32725950,79,5,5,5,3
32746725,79,5,5,5,3
32747421,12,5,5,5,0
32748600,1,5,5,5,0
32748703,4,5,4,5,0
32748841,1,5,5,5,1
32749482,4,4,4,4,0
32750134,7,5,5,4,0
32766699,1,5,5,5,0
32769581,2,5,5,5,0
32784631,2,5,5,5,0
32823963,6,5,4,5,0
32842243,1,4,5,5,0
32845190,2,5,5,4,0
32891490,21,5,5,5,1
32891625,31,5,5,5,1
32898423,9,5,5,5,0
32921329,6,4,5,5,0
32921680,27,5,5,5,1
32945670,3,5,5,5,0
32983188,19,5,5,5,1
33017026,1,5,5,5,0
33021274,4,5,5,5,0
33021652,3,5,5,5,0
33022608,4,5,5,5,1
33023168,3,5,5,5,0
33050224,2,5,5,5,0
33054543,1,5,5,5,0
33078270,88,5,5,5,3
33079877,22,5,5,5,3
33083892,1,5,5,5,0
33115200,3,5,5,5,0
33137304,11,5,5,5,1
33141021,6,5,5,4,0
33172768,32,5,5,5,1
33185972,16,5,5,5,1
33198942,11,5,5,5,0
33268331,1,2,5,3,0
33271309,14,5,5,4,0
33310899,18,5,5,5,1
33311422,18,5,5,5,1
33314499,1,5,5,5,0
33370910,1,2,2,1,0
33400825,35,4,5,4,1
33401021,78,5,5,5,3
33420461,6,5,5,5,0
33421098,27,5,5,5,2
33421279,22,4,5,5,1
33421281,32,5,5,4,1
33431036,2,5,5,5,0
33451367,2,5,5,5,0
33451620,1,5,5,4,0
33489653,2,5,3,4,0
33489755,2,5,5,5,0
33489844,2,5,5,5,0
33489920,7,5,5,5,0
33494514,92,5,5,5,3
33495561,167,5,5,5,34
33526719,28,5,5,5,1
33537651,15,5,5,4,1
33537652,13,5,4,4,1
33537653,1,4,5,5,0
33537657,18,4,4,4,1
33537658,6,5,5,5,0
33537659,29,4,5,4,1
33561856,8,5,5,5,0
33563347,74,5,5,5,3
33644460,201,5,5,5,9
33667375,317,5,5,5,10
33713266,22,5,5,5,1
33773572,143,5,5,5,5
33784880,1,5,5,5,0
33873677,10,5,5,5,0
33900698,32,5,5,5,1
33935404,2,5,5,4,0
33942157,365,4,4,4,12
33960503,4,5,5,4,0
33969322,281,4,4,4,9
33974085,19,5,5,5,1
33991821,67,4,4,4,2
33992126,42,4,5,4,1
33992162,5,4,5,5,0
33992583,10,4,4,4,0
33992760,16,4,5,4,1
33999573,148,5,5,5,48
34004538,4,5,5,5,0
34020893,1,5,5,5,0
34123156,4,5,5,5,0
34127900,7,5,5,5,0
34127928,8,5,5,5,0
34129571,4,5,5,5,0
34144769,1,5,5,5,0
34181603,1,5,5,5,0
34205792,8,5,5,5,0
34246050,7,5,5,4,0
34253243,9,5,5,5,0
34287664,3,5,5,5,0
34289989,1,4,5,3,0
34314659,4,4,3,4,0
34339911,6,5,5,5,0
34340961,2,5,5,5,0
34343963,8,5,5,5,1
34369013,3,5,5,5,0
34369451,159,5,5,5,149
34412659,7,5,5,5,0
34423592,11,5,5,5,1
34446936,6,5,5,5,0
34450438,8,5,5,5,0
34470646,96,5,5,5,3
34514224,19,5,5,5,1
34551701,2,5,5,5,0
34597769,2,5,5,5,0
34624749,1,5,5,5,0
34626588,6,5,5,5,0
34656516,172,5,5,5,25
34680755,2,5,5,4,0
34684071,241,5,5,5,8
34697298,27,5,5,5,1
34723923,20,5,5,5,1
34785290,53,4,5,5,8
34789865,1,5,5,5,0
34836860,20,5,5,5,1
34901719,113,5,5,5,4
34906463,34,5,5,5,2
34923571,2,5,5,5,0
34923652,1,5,5,5,0
34923665,1,5,5,5,0
34923683,1,5,5,5,0
34923698,2,5,5,5,0
34931081,1,5,5,5,0
34931105,1,5,5,4,0
34931166,4,5,5,5,0
34931183,2,5,5,5,0
34932707,106,5,5,5,4
34937940,118,5,5,5,5
34977530,4,5,5,5,1
34981775,3,5,5,5,0
35003596,14,5,5,5,1
35042200,1,5,5,5,0
35082335,22,5,5,5,1
35085928,15,5,5,5,1
35086181,12,5,5,5,1
35092431,7,5,5,5,0
35093206,9,5,5,5,0
35125616,21,5,5,5,1
35132748,8,5,5,5,0
35160958,2,4,4,3,0
35190654,1,5,5,5,0
35195793,6,5,5,5,0
35254451,4,5,5,5,0
35254514,2,5,5,5,0
35285751,2,5,5,5,0
35286441,9,5,5,5,0
35291911,81,5,5,5,7
35308634,7,5,5,5,0
35312287,94,5,5,5,3
35343196,34,5,5,5,1
35355371,8,5,5,5,1
35387067,48,5,5,5,2
35389043,10,5,5,5,0
35392349,1,5,5,5,0
35421342,2,5,5,5,0
35429693,11,5,5,5,0
35446595,3,5,5,5,0
35447067,9,5,5,5,0
35454361,2,5,5,5,1
35466895,50,5,5,5,2
35472694,238,5,5,5,9
35473335,1,5,5,5,0
35493661,13,4,5,5,1
35493829,7,5,5,5,0
35493951,122,5,5,5,5
35494116,104,5,5,5,4
35494162,79,5,5,5,3
35494221,52,5,5,5,2
35494267,110,5,5,5,4
35494371,7,5,5,5,0
35494419,29,4,4,4,1
35496627,3,5,5,5,0
35512958,92,5,5,5,3
35514635,6,5,5,5,0
35516989,184,5,5,5,6
35517609,6,5,5,5,0
35543186,2,5,5,5,0
35548372,1,4,5,4,1
35610445,1,5,5,3,0
35634903,1,5,5,5,0
35642179,450,4,4,4,19
35642877,11,4,4,4,4
35643330,5,5,5,5,0
35644591,1,5,5,5,0
35646279,25,5,5,5,1
35651959,1,5,5,3,0
35652385,3,5,5,5,0
35655138,2,4,5,4,0
35655221,3,2,3,1,0
35674827,20,5,5,5,1
35691437,36,5,5,5,1
35713376,2,5,5,5,0
35713580,1,5,5,5,0
35718179,1,5,5,5,0
35719561,4,5,5,5,0
35773104,151,5,5,5,6
35773458,202,5,5,5,8
35782434,21,4,5,5,1
35782746,15,5,5,4,1
35783085,1,5,5,5,0
35783140,1,5,4,4,0
35783466,1,5,5,5,0
35783674,4,5,5,4,0
35806612,12,5,5,5,0
35809668,52,5,5,5,2
35826414,1,5,5,5,0
35831509,17,5,5,5,2
35831992,2,5,5,5,0
35832211,2,5,5,5,0
35835707,14,5,5,5,1
35843505,4,5,5,4,0
35845746,1,5,5,5,0
35848747,28,5,5,5,1
35874111,155,5,5,5,6
35916856,2,5,5,5,0
35917405,99,5,5,5,5
35938695,9,5,5,5,0
35944209,39,4,4,4,1
35944237,44,5,5,5,2
35944593,2,5,5,5,0
35952064,1,5,5,5,0
36001435,36,5,5,5,1
36002747,6,5,5,5,0
36002932,6,5,5,4,0
36005275,45,4,4,4,2
36007807,35,5,5,5,1
36029332,118,5,5,5,6
36036473,1,5,5,5,0
36041860,8,5,5,5,0
36054521,9,5,5,4,3
36067613,1,4,4,4,0
36078299,67,5,5,5,3
36079270,75,5,5,5,3
36082731,32,5,5,5,1
36107520,2,5,5,5,0
36115280,1,5,5,5,0
36116529,1,5,5,5,0
36116560,2,5,5,4,0
36140875,14,4,4,4,1
36147990,11,4,4,4,1
36148137,10,4,5,4,1
36148199,6,5,5,5,0
36177146,12,5,5,5,0
36177982,17,5,5,5,1
36179298,25,5,5,5,1
36184443,2,5,5,5,0
36184844,3,5,5,5,0
36185102,7,3,3,3,0
36185208,4,4,4,5,0
36185260,1,5,5,5,0
36185321,1,1,1,1,0
36185403,1,5,5,5,0
36201151,5,4,4,4,0
36201321,1,5,5,5,0
36201396,2,5,5,5,0
36201584,7,5,5,5,0
36201662,1,5,5,5,0
36201746,27,5,5,5,2
36201827,10,5,5,5,1
36201896,126,5,5,4,5
36203342,40,4,5,4,2
36205230,145,5,5,5,5
36237325,2,5,5,5,0
36315852,43,5,5,5,2
36318212,43,5,5,5,2
36320034,56,5,5,5,2
36353842,4,5,5,5,0
36376757,2,3,4,4,0
36388791,32,5,5,5,4
36420256,2,5,5,5,0
36420593,1,5,5,5,0
36421114,2,4,5,5,0
36424858,3,5,5,4,0
36447750,7,5,5,5,0
36456649,14,5,5,5,1
36458498,2,5,5,5,0
36481975,6,5,4,5,0
36489116,7,5,5,5,0
36519291,223,5,5,5,9
36524556,1,5,5,4,0
36524618,1,4,5,4,0
36532979,27,5,5,5,1
36556453,2,5,5,4,0
36560687,2,5,5,5,0
36565877,1,3,3,3,1
36566162,19,5,5,5,7
36566277,5,5,5,5,1
36566324,1,5,5,5,0
36603528,8,5,5,5,0
36631938,1,3,5,4,0
36635428,2,5,5,5,0
36638413,3,5,5,4,0
36638474,1,5,5,5,0
36638830,1,4,5,4,0
36668286,2,5,5,5,0
36679939,15,5,5,5,1
36683638,5,4,5,4,0
36700536,13,5,5,5,1
36703566,11,5,5,5,1
36721448,6,5,5,5,3
36778591,1,5,5,4,0
36782619,4,5,5,5,0
36804819,123,5,5,5,5
36811369,2,5,5,5,0
36844711,3,5,5,5,0
36904149,51,5,5,5,2
36923382,6,5,5,5,0
36928741,85,5,5,5,3
36945641,1,5,5,5,0
36974763,4,5,4,5,0
36974960,6,5,5,5,0
36975285,1,5,5,5,0
36977648,9,5,5,5,1
37048608,1,5,5,5,0
37049589,11,5,5,5,0
37058182,6,5,5,5,0
37093943,6,5,5,5,0
37155033,19,5,5,5,1
37156484,19,5,5,5,1
37180404,44,5,5,5,2
37183606,43,5,5,5,2
37220516,9,5,5,5,0
37236213,7,5,5,5,0
37245658,1,4,4,4,0
37292501,6,5,5,5,0
37295413,1,5,5,4,0
37295635,6,5,5,5,0
37330492,31,5,5,5,1
37358745,3,4,5,3,1
37395863,11,5,5,5,3
37399403,44,5,5,5,2
37420837,5,4,4,5,0
37427876,49,5,5,5,2
37446300,2,5,5,5,0
37461095,18,5,5,5,18
37463333,1,5,5,5,0
37468410,73,5,5,5,55
37497063,3,5,5,5,0
37524100,1,5,5,5,0
37524923,66,5,5,5,3
37526662,1,4,5,3,0
37529706,2,5,5,5,0
37530012,2,5,5,5,0
37530303,2,5,5,5,0
37538105,130,5,5,5,5
37561153,3,4,4,4,0
37561905,2,5,5,5,0
37571304,2,5,5,5,0
37599508,26,5,5,5,3
37604044,96,5,5,5,4
37604966,41,5,5,5,2
37643092,3,5,5,5,0
37643165,4,5,5,5,0
37663203,2,5,5,5,0
37684875,74,5,5,5,3
37686023,5,5,5,4,0
37702823,1,5,5,5,0
37719665,162,5,5,5,7
37719997,3,5,5,5,0
37745373,2,5,5,5,1
37747959,3,5,5,5,0
37750486,1,5,5,5,1
37783256,1,5,5,5,0
37785001,5,4,5,5,0
37814244,1,5,5,5,0
37860137,37,5,5,5,1
37863231,4,5,5,5,0
37864340,151,5,5,5,6
37881402,12,5,5,5,0
37904794,12,5,5,5,0
37908588,8,5,5,5,0
37914795,13,4,5,4,1
37933277,7,5,5,5,0
37933847,2,5,5,5,0
37965290,5,5,5,5,2
37973371,13,5,5,5,1
37979788,61,4,5,5,2
38012425,39,5,5,4,2
38023230,4,5,5,5,2
38024311,3,4,4,4,0
38040569,1,5,5,5,0
38040608,1,5,5,5,0
38040617,1,5,5,5,0
38040649,1,5,5,5,0
38040744,1,5,5,5,0
38040767,1,4,5,5,0
38051944,4,5,5,5,0
38061693,20,5,5,5,1
38077792,3,5,5,5,0
38100637,5,5,5,5,0
38129278,76,5,5,5,3
38158914,12,5,5,5,0
38167638,58,5,5,5,3
38215107,7,5,5,5,0
38220055,22,5,5,5,1
38289262,10,5,5,5,1
38305157,2,5,5,5,0
38319074,1,5,5,5,1
38320462,53,5,5,5,2
38321666,4,5,5,5,0
38327380,18,5,5,5,1
38328840,6,5,5,5,0
38333196,6,5,5,5,0
38336396,1,5,5,5,0
38347549,2,4,4,3,0
38347615,9,5,5,4,3
38359440,53,5,5,5,2
38363453,8,5,5,5,0
38388546,1,5,5,5,1
38416451,6,5,5,5,0
38430549,15,5,5,5,1
38438823,40,5,5,5,2
38452578,14,5,5,5,3
38463613,24,5,5,5,1
38521109,2,5,5,4,0
38521237,1,5,5,5,0
38579889,9,5,5,5,0
38581569,12,5,5,5,0
38586329,36,5,5,5,1
38604508,50,5,5,5,2
38604619,1,5,5,4,0
38609924,36,5,5,5,11
38621753,8,5,5,5,0
38672882,41,5,5,5,2
38674830,2,3,3,4,0
38675099,1,5,5,4,0
38676491,1,4,3,3,1
38703135,1,5,5,5,0
38703237,27,5,5,5,1
38731565,2,5,5,5,0
38782076,20,5,5,5,1
38794038,37,5,5,5,1
38798041,31,5,5,5,1
38799959,1,4,5,5,0
38818752,20,5,5,5,1
38821683,13,5,5,5,1
38822604,30,5,5,5,1
38824967,1,5,4,5,0
38825073,1,3,3,3,0
38845850,15,5,5,5,1
38856134,7,4,5,5,1
38884411,28,5,5,5,1
38930864,16,5,5,5,1
38933962,3,2,4,3,0
38951144,7,5,5,5,0
38955191,75,5,5,5,3
38956896,1,5,5,3,0
38957437,3,5,5,5,0
38957587,1,5,5,3,0
38962352,13,4,4,4,13
38984642,21,5,5,5,1
38985258,52,5,5,5,2
39004975,4,5,5,4,0
39005339,6,5,5,5,4
39009446,6,5,5,5,1
39036633,1,5,5,5,0
39048019,1,5,5,4,0
39053559,1,5,5,5,0
39059847,195,5,5,5,8
39106572,20,5,5,5,1
39156755,2,5,5,5,0
39191577,1,5,5,5,0
39203160,1,5,5,4,0
39204707,5,4,4,4,0
39226039,29,5,5,5,1
39243166,1,5,5,5,0
39275317,3,5,5,5,0
39276439,53,5,5,5,3
39298655,15,5,5,5,1
39318438,1,5,5,5,0
39322308,1,5,5,5,0
39335130,5,5,5,4,0
39335839,6,5,5,5,0
39337552,93,5,5,5,5
39340175,1,5,5,5,0
39343373,2,5,5,4,0
39350028,2,5,5,5,0
39390570,1,5,5,4,0
39390698,1,3,3,3,0
39410017,3,5,5,5,0
39412236,2,5,5,5,0
39413362,21,5,5,5,1
39420577,16,5,5,5,1
39422632,5,5,5,5,0
39423252,44,5,5,5,2
39424458,36,5,5,5,2
39424579,26,5,5,5,1
39425089,1,5,5,5,0
39462194,1,5,5,5,0
39465751,33,5,5,5,1
39468178,42,5,5,5,2
39470922,1,5,5,5,0
39488743,98,5,5,5,4
39512393,71,5,5,5,3
39523262,3,4,4,4,1
39523471,1,3,5,2,0
39523552,1,4,5,5,0
39533902,6,5,5,5,0
39538536,12,5,5,5,1
39557732,1,5,5,5,0
39557863,2,5,5,5,0
39557901,1,5,5,5,0
39557937,1,5,5,5,0
39578138,2,5,5,5,0
39580721,2,5,5,5,0
39586486,8,5,5,5,1
39590278,2,4,5,4,0
39590435,4,5,5,5,0
39590879,48,5,5,5,2
39590881,51,5,5,5,4
39591132,2,5,5,5,0
39591140,3,5,5,5,0
39591162,2,5,5,5,0
39591177,7,5,4,5,0
39607026,14,5,5,5,1
39614946,5,5,5,5,0
39623270,3,4,4,4,3
39623442,4,5,4,4,4
39630149,118,5,5,5,5
39630426,1,5,5,5,0
39647688,3,5,5,4,0
39647963,3,5,5,5,0
39650805,6,5,5,5,0
39653265,2,5,5,5,0
39675547,28,5,5,5,2
39701363,64,4,4,5,3
39702316,49,5,5,5,2
39727845,8,5,5,5,0
39737261,1,3,3,3,0
39743424,3,4,5,4,1
39754090,2,5,5,5,0
39775621,2,5,5,5,0
39777560,3,5,5,5,0
39777726,2,5,4,4,0
39777730,8,5,5,5,6
39777786,4,5,5,5,0
39796233,4,5,5,5,0
39798824,6,5,4,5,1
39799335,2,4,5,5,2
39799419,3,5,5,5,0
39799475,4,5,5,5,0
39799508,6,5,5,4,6
39817775,1,5,5,5,0
39821541,2,5,5,5,0
39842492,1,5,5,5,1
39846822,4,5,5,5,0
39875261,3,5,5,5,0
39886447,1,5,5,5,0
39891708,15,5,5,5,1
39896249,17,5,5,5,1
39952962,95,5,5,5,5
39955614,2,5,5,5,0
39956343,7,5,5,5,0
39964120,2,5,5,5,0
39969765,18,5,5,5,1
39975226,1,4,3,3,0
39981331,4,5,5,5,0
39988112,2,5,5,5,0
39991317,1,5,5,5,0
39996459,92,5,5,5,4
39996711,47,5,5,5,2
39996718,21,5,5,5,1
39996721,39,5,5,5,2
39996724,65,5,5,5,3
40009905,48,5,5,5,8
40015534,27,5,5,5,1
40017285,1,5,5,5,1
40042488,34,5,5,4,2
40062127,1,5,5,5,1
40064890,4,5,5,5,0
40067364,28,5,5,5,1
40067689,1,5,5,5,0
40086927,6,5,5,4,0
40112429,21,5,5,5,1
40112457,27,5,5,5,1
40112466,30,5,5,5,1
40116682,116,5,5,5,6
40118113,16,5,5,5,1
40122663,37,4,5,5,6
40123546,8,5,5,5,2
40136119,5,5,5,5,0
40139205,2,5,4,5,0
40139868,10,5,5,5,0
40156382,4,5,5,5,0
40174192,2,5,5,5,0
40179404,6,5,5,5,0
40201638,4,5,5,5,0
40204501,5,5,5,5,3
40212137,8,5,5,5,0
40236132,2,5,5,5,0
40264868,12,5,5,5,1
40265991,4,4,5,5,0
40268500,71,5,5,5,3
40270240,5,4,4,4,0
40274251,3,4,5,3,0
40275337,1,5,4,4,0
40277323,1,5,5,5,0
40306940,52,5,5,5,3
40464376,1,1,1,2,0
40465565,7,5,5,5,3
40473258,26,5,5,5,1
40490045,1,5,5,4,0
40507758,10,5,5,5,1
40572183,77,5,5,5,27
40586696,2,5,5,5,0
40590685,17,4,5,4,5
40590927,3,4,4,5,1
40591096,3,4,5,4,1
40591203,2,5,5,5,0
40591395,7,5,5,5,4
40619776,25,5,5,5,25
40620073,49,5,5,5,20
40674624,9,5,5,5,0
40693560,4,5,5,4,1
40732722,4,5,5,4,0
40732821,1,5,5,5,0
40736357,5,4,4,4,0
40736839,9,4,4,3,0
40739184,16,5,5,5,1
40763935,63,5,5,5,16
40778457,5,5,5,5,5
40816863,69,5,5,5,4
40819176,42,5,5,5,42
40848401,1,5,5,5,0
40875505,1,5,5,5,1
40890971,4,5,5,5,0
40898375,16,5,5,5,1
40899864,3,5,5,5,0
40899904,1,5,5,5,0
40903041,13,5,5,4,4
40937540,1,5,5,3,0
40970526,2,5,5,5,0
40973634,11,5,5,5,1
40973842,1,3,3,4,0
40984396,1,5,5,5,0
41027260,12,5,5,5,1
41084860,6,5,5,5,0
41086899,22,5,5,5,3
41111652,7,5,5,5,0
41122549,1,4,5,5,0
41129584,1,5,5,4,0
41129756,1,5,5,5,0
41129777,1,5,5,5,0
41129840,11,5,5,5,1
41138383,1,5,5,5,0
41152961,1,5,5,4,0
41176646,3,5,5,5,0
41178584,3,5,5,5,1
41179391,1,5,5,5,0
41209658,2,4,4,3,0
41245212,1,5,5,5,1
41273853,3,5,5,5,1
41276735,9,5,5,5,0
41328553,1,1,1,3,0
41350491,2,4,5,4,0
41393913,43,5,5,5,2
41395731,1,5,5,5,0
41412505,2,4,4,3,0
41415290,21,5,5,5,1
41430833,1,4,5,2,0
41431867,6,5,5,5,0
41434411,1,4,5,4,0
41452888,1,5,5,5,0
41501052,7,5,5,5,0
41502513,8,5,5,5,0
41538482,6,5,5,5,1
41538612,4,5,5,5,0
41538628,4,5,5,5,0
41544562,2,5,5,5,0
41544566,3,4,5,5,0
41544570,13,5,5,5,1
41544571,4,4,5,4,1
41544572,6,5,5,4,1
41544575,6,5,5,5,1
41544912,3,5,4,4,0
41545776,3,4,5,4,1
41545787,10,4,5,4,1
41545799,14,5,5,5,1
41545815,70,5,5,5,7
41560505,8,5,5,4,3
41560862,6,5,5,5,0
41568943,8,4,4,4,1
41569652,4,5,5,5,1
41570854,5,5,5,5,1
41571636,9,5,5,5,0
41591955,2,5,5,5,0
41592902,2,4,3,4,0
41593366,10,5,5,5,0
41616624,2,5,5,5,0
41630017,41,5,5,5,2
41649131,7,5,5,5,0
41685917,1,5,5,5,0
41690134,1,5,5,5,0
41691063,1,5,5,5,0
41698319,1,5,5,5,0
41714021,4,5,5,5,0
41743568,1,5,5,5,1
41772072,3,5,5,5,0
41785573,32,5,4,5,25
41785575,4,4,5,4,1
41785579,57,4,4,4,11
41785581,9,5,5,5,5
41789520,7,5,5,5,0
41794102,7,5,5,5,2
41798843,1,5,5,5,0
41854828,11,5,5,5,1
41880418,6,4,4,4,0
41886807,6,5,5,5,2
41913227,48,5,5,5,3
41931183,1,1,1,1,1
41932702,3,5,5,4,0
41940743,2,5,5,5,0
41941670,25,5,5,5,10
41961599,1,5,5,5,0
41962430,55,5,5,5,3
41971983,21,5,5,5,2
41972086,7,4,4,4,1
41974014,3,5,5,5,0
41974184,11,4,4,4,1
41974222,1,5,5,5,1
41976381,2,5,5,5,0
41976580,4,5,5,5,0
41976745,5,5,5,5,2
41979414,35,5,5,5,10
41981877,7,5,5,5,2
41983998,1,4,5,3,0
42015681,74,5,5,5,8
42016488,34,5,5,5,2
42021249,13,5,5,5,3
42021656,10,5,5,5,0
42038351,1,5,5,5,0
42042067,25,5,5,5,1
42044647,32,5,5,5,3
42044769,7,4,4,4,1
42046079,5,5,5,5,5
42067678,7,5,5,5,0
42073272,3,5,5,5,0
42094030,1,1,1,1,0
42096739,2,5,5,5,0
42116788,1,5,5,5,0
42136964,2,5,5,5,0
42139985,3,5,5,4,0
42140976,1,5,5,5,0
42152933,1,5,5,5,0
42154834,2,5,5,5,0
42157054,5,5,5,4,0
42161427,6,5,5,5,1
42205587,1,5,5,4,0
42206339,5,4,4,4,1
42206528,1,5,5,5,0
42209720,99,5,5,5,15
42226441,4,5,5,5,1
42254451,10,5,5,5,2
42270930,2,5,5,5,0
42278240,2,5,5,5,0
42296655,6,5,5,5,0
42314030,1,5,5,4,0
42336333,2,5,5,5,1
42336611,3,5,5,5,0
42408462,6,5,5,5,0
42414518,52,5,5,5,10
42433950,20,5,5,5,8
42440804,1,2,1,1,0
42456584,1,4,5,4,0
42458125,1,5,5,3,0
42484367,1,4,4,4,1
42484382,3,5,5,5,1
42484387,2,5,5,4,1
42515207,31,5,5,4,31
42515328,5,4,5,4,1
42517230,1,5,5,4,0
42517778,20,5,5,5,1
42525879,19,5,5,5,1
42536368,8,5,5,4,3
42558111,2,4,4,5,0
42579873,2,5,4,4,0
42585784,22,5,5,5,3
42603642,157,5,5,5,72
42646014,9,5,5,5,4
42662089,9,5,5,5,2
42685819,1,5,5,4,0
42692601,19,5,5,5,8
42693338,60,5,5,5,13
42697619,1,5,5,5,0
42704266,32,5,5,5,5
42708820,1,5,5,5,1
42717671,10,5,5,5,1
42720400,4,5,5,5,2
42738208,22,5,5,5,22
42757456,2,5,5,5,0
42757602,1,5,5,4,1
42758553,2,5,5,4,0
42758709,1,5,5,5,0
42758918,2,3,3,2,0
42758981,1,5,5,4,0
42814256,29,5,5,5,2
42815848,4,5,5,5,0
42843603,2,4,5,5,1
42856533,25,5,5,5,6
42891780,3,5,5,5,0
42903568,22,5,5,5,2
42914481,6,5,5,5,1
42914792,12,4,4,4,2
42914809,56,4,4,4,20
42914824,33,5,5,5,9
42973015,1,2,3,2,0
42982252,5,5,5,5,2
42989740,71,5,5,4,6
43009538,1,5,5,5,0
43031022,6,5,5,5,0
43054806,5,5,5,5,0
43069186,1,5,5,5,0
43089212,22,5,5,5,4
43095720,9,5,5,5,1
43104480,4,5,5,5,4
43126263,1,5,5,5,0
43149204,4,5,5,5,0
43186616,4,5,5,4,4
43220752,2,4,5,4,0
43221081,52,5,5,5,3
43229996,35,5,5,5,4
43259572,45,5,5,5,7
43269189,7,5,5,5,0
43278051,8,5,5,5,0
43280077,4,5,5,5,0
43310461,3,5,5,5,0
43335381,29,5,5,5,2
43335731,3,5,5,5,0
43344209,42,4,4,4,10
43346862,35,5,5,5,2
43348706,3,5,5,4,1
43349696,1,5,5,5,0
43349769,41,5,5,5,4
43382198,1,5,5,5,0
43390057,7,4,4,4,0
43390075,18,5,5,5,1
43406573,4,5,5,5,1
43412641,92,5,5,5,6
43423845,3,5,4,5,0
43431631,9,5,5,5,1
43431715,11,5,5,5,1
43432057,6,5,5,5,0
43432089,2,5,5,5,0
43432094,28,4,4,4,2
43459680,2,5,5,5,0
43471386,3,5,5,5,1
43487004,5,5,5,4,0
43488825,52,5,5,5,3
43500476,24,5,5,5,2
43510827,1,5,5,5,0
43517829,5,5,5,5,0
43525924,7,5,5,5,1
43535706,5,5,5,5,0
43546682,5,5,5,5,1
43546854,64,5,5,5,4
43546904,1,5,5,5,0
43565930,34,5,5,5,4
43568590,4,5,5,5,0
43568824,4,5,5,5,3
43568842,47,5,5,5,7
43582741,1,5,5,5,0
43605780,11,5,5,5,5
43614392,57,5,5,5,4
43637265,9,5,5,5,7
43652136,186,5,5,5,13
43677460,3,5,5,5,0
43703455,20,5,5,5,2
43712950,5,5,5,5,0
43717711,1,5,5,5,1
43726571,2,5,5,4,1
43729319,5,5,5,5,3
43731637,2,5,5,5,0
43738007,3,5,5,5,0
43742330,1,5,5,5,0
43760349,5,5,5,5,5
43778249,2,5,4,5,0
43788218,7,5,5,5,0
43789407,3,5,5,4,0
43821247,57,5,5,5,6
43836476,53,5,5,5,6
43840297,20,5,5,5,1
43840352,360,5,5,5,66
43840354,24,5,5,5,19
43840355,114,5,5,5,86
43849384,6,5,5,5,0
43862687,120,5,5,5,13
43910662,1,5,5,5,1
43926564,3,5,5,5,0
43928758,5,5,5,5,0
43972924,2,5,5,4,1
43987361,5,5,5,5,0
44086182,118,5,5,5,11
44087782,7,5,5,5,1
44102103,4,5,5,5,0
44118516,26,5,5,5,3
44120283,1,5,5,4,0
